id,eventDate,startTime,isHome,result,opponent.id,opponent.imgUrl,opponent.name,season,school,schoolId,sport,sportId,school.shortname,school.score,opponent.score,result.margin,points.total
zhXSWgZKYlbogSn3sbhcu,2021-12-17,19:15:00,True,55 - 44,Y0dIYEM6KWWZpequOmFCb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/Qipwb9g0HJLPeIoLDbnfG.jpg,Paint Branch High School,2021-2022,John F. Kennedy High School,G3dj8z6dIZYW6M9-iYPPk,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,John F. Kennedy,55,44,11,99
GJXT2Aalehh30ibh-5F75,2022-01-10,19:15:00,True,42 - 25,HOPCwgpUot7eHu3zgGav8,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2021-2022,John F. Kennedy High School,G3dj8z6dIZYW6M9-iYPPk,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,John F. Kennedy,42,25,17,67
30gR3fpneCATCjs8--_mq,2022-01-12,19:15:00,False,52 - 4,IzG3ufObRPFCc8FNvjo39,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2021-2022,John F. Kennedy High School,G3dj8z6dIZYW6M9-iYPPk,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,John F. Kennedy,52,4,48,56
bRHug5GutmZq2a_-Q68wH,2022-01-21,19:15:00,False,70 - 30,3x1YNbIu20SNpwmaTeXAQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2021-2022,John F. Kennedy High School,G3dj8z6dIZYW6M9-iYPPk,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,John F. Kennedy,70,30,40,100
riCgTXu1FbDBAuVESNkwm,2022-02-25,17:30:00,True,59 - 35,4NHd23f0sbXzTJ2d7OhZ-,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2021-2022,John F. Kennedy High School,G3dj8z6dIZYW6M9-iYPPk,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,John F. Kennedy,59,35,24,94
GyjW0FLhZdP0S7ikYBo6q,2013-12-16,19:00:00,False,44 - 42,WOV9ig1F6MlGth7lT2bKQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2013-2014,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,44,42,2,86
pCncLrhHBxH0vlA2ExFJ-,2013-12-20,17:15:00,False,53 - 52,sBwudE76G-u0Z8zns32zz,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2013-2014,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,53,52,1,105
zJHe73_JN6a1VMUd1jC4U,2014-01-27,19:00:00,False,53 - 49,3wwmIGbRVbS0xyPvV5N_s,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2013-2014,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,53,49,4,102
rAWaojngqfI7r8IZ6fEhu,2014-02-11,19:00:00,True,53 - 49,SWigFjKDfVBEZXeOkLtCr,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/ml2B5x_HB373f2i7FF7hF.jpg,Clarksburg High School,2013-2014,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,53,49,4,102
3xdXmtXqnS9r4qYdmfM2J,2014-02-21,17:15:00,False,55 - 45,_tj3R1swNR-BiHGswN3dy,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2013-2014,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,55,45,10,100
rM3yBs4WYUxeSzKlUWB_U,2014-02-28,19:00:00,True,57 - 45,qaLuC_ZV9WIx_D_OxPmWb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2013-2014,Northwest High School,HCm4bFyh8vITiZpz-Hm2D,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Northwest,57,45,12,102
79EVJT8MHnjxScfl1I51z,2016-12-06,19:15:00,True,43 - 38,xF1d00FYK-wCESSOi2NXh,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,43,38,5,81
97S-w4hi92tizAExSzFGx,2016-12-14,19:15:00,False,53 - 48,MCHvbBjcMqzaP50lLjo-w,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,53,48,5,101
5fnCC8TMuaT2ztFifYz_C,2016-12-19,19:15:00,False,54 - 46,HZpHSMMdEf1pkBB7wc8zm,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,54,46,8,100
3g7Tvn7STTcs9ucnzBcgu,2016-12-21,19:15:00,True,36 - 32,ualRuRpO9QpmhYbDYLV3X,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,36,32,4,68
FwBlvvS8Bhdy0bAZrI487,2016-12-26,17:30:00,True,58 - 48,c5LYcpf9lMXV-fDgPSqO7,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,58,48,10,106
YxmCjVK0kkzI5IZcPSQZj,2016-12-27,17:30:00,False,40 - 31,AP_DKa5r_AUtE5Fbt3Gqc,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,40,31,9,71
w541jdVBePa_sDa1c16_u,2017-01-10,17:30:00,True,60 - 36,WH3uzAqOdrWE-8Ttwiq1r,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,60,36,24,96
Ob6jdui1t2p0SAA2nDZV6,2017-01-25,18:00:00,True,49 - 46,HirunWkyOBulHQtYYb5uq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,49,46,3,95
F04xBymaQinmh8jkpLKRp,2017-01-31,19:15:00,False,55 - 32,ZkZeyjMM28Bi0Wh3jozBi,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,55,32,23,87
NWVBu2yKKFzLIR2XGJzh8,2017-02-14,18:00:00,False,38 - 19,gGpBtyX4LG3NxN-qKPmNU,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,38,19,19,57
XWu6ONQ_WnCW0NTPul1-R,2017-02-27,18:00:00,True,62 - 48,oBe5_39Os9AUpKpikwcHm,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,62,48,14,110
NwXsWLyPaNzMOmnLf5D40,2017-03-01,18:00:00,True,52 - 35,6PYq3XQVtuSUvOpaSsVqb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2016-2017,Watkins Mill High School,aAM72iZDL5ZNJPkjfDxBd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Watkins Mill,52,35,17,87
TEYL8SiqK98uo73ROUvKm,2016-12-12,19:15:00,False,56 - 45,aP74NpWb0ez8b-IWK297f,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,56,45,11,101
Fd8I9clLCeAgv2f8Gd8kg,2016-12-14,19:15:00,True,59 - 46,TlBwy7wiXXQwXVKjz6Jal,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,59,46,13,105
0bwh61cjRywDftyRcVhkS,2016-12-16,19:15:00,False,60 - 14,GdPDXFZ9MMEJ3OKoTFbgR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,60,14,46,74
XeWrLhvIWCxLbX_TMNOnf,2016-12-19,19:15:00,True,64 - 51,YhHhiPOgP6fdflzulbCjx,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,64,51,13,115
c6LKLFCt_WJLt3N2kJ4-O,2016-12-28,17:30:00,False,76 - 51,hf5xAA7WmG025vsd38Z0g,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/lBUno0UdkxerRLbmFsljo.jpg,Magruder High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,76,51,25,127
Ei-X-AB5VTbRZ9P2WJyok,2017-01-03,19:15:00,True,64 - 29,jC9LQXAErj0ZK_spf2P3p,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,64,29,35,93
kuXtflKW9kbWXgJ2O6FKK,2017-01-13,17:30:00,True,61 - 35,qiJT_kNtbArCdNP55vAy0,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,61,35,26,96
nObUEwIGlYI0-j_vA_qiF,2017-01-19,19:15:00,False,44 - 38,xelDEsJfXXtQW9hVxkpee,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/JWDFgbfufDRJXW8iogUGW.jpg,Watkins Mill High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,44,38,6,82
LOWyvvw3A74UKlxuV2G4A,2017-01-25,19:15:00,False,74 - 37,NxYWkfewy7xeHgZzOfWLk,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/1CnU24BGjrvVvZrjtbB-e.jpg,Seneca Valley High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,74,37,37,111
9FwJyYVkBDS_tENG2Iyzf,2017-02-03,19:15:00,False,61 - 53,zwVg1JYqBQztK64n56pDs,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,61,53,8,114
IfgLknnoT58kUYXXT9m2B,2017-02-15,18:00:00,False,59 - 33,uJgm-SsUnppyKZnUW3Dor,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,59,33,26,92
VcUfFvtLrNPG41QvVweuS,2017-02-17,17:30:00,True,69 - 26,i31t2CNggYWy5TvCka9BM,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/9aOcBJAnGt8PGig1y_4ba.jpg,Blake High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,69,26,43,95
lAc0xLrRPKFjQfvyCWRyu,2017-02-24,19:15:00,True,71 - 20,xvHhLHOgA3dLtnEq55RMH,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2016-2017,Clarksburg High School,5jegr8jl5C-tRBnXl_Ctd,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Clarksburg,71,20,51,91
PYg2c2z0qKQr7dXeSoLY1,2017-12-08,19:15:00,False,67 - 33,C0nWqb63IeOe57oDnDRZ3,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/_Z28QTccRtjg7I09AaZmp.jpg,Springbrook High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,67,33,34,100
4OX-7i3LCBHudbQFnwA5-,2017-12-15,19:15:00,False,69 - 52,D6lf0En4jGApbdYgdBgjp,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/tsSjLI1pLVmm1hFJn581j.jpg,Gaithersburg High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,69,52,17,121
PwCx49BdhUwEcsL1STGTI,2017-12-18,19:15:00,False,53 - 18,7__J6nSemay7C8BlBHSdQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,53,18,35,71
f6mUEQX_HQEmrUQ_2SR2U,2017-12-26,12:00:00,False,92 - 27,BWAEnMrorWpSeOVjAUynN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,92,27,65,119
wDWymV765k5Heq9TW6-_u,2017-12-27,17:30:00,True,67 - 31,9IS2CN8dR7dddyscdpuOl,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qxKFezeGciSyMwLpUHUrA.jpg,John F. Kennedy High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,67,31,36,98
sbz7Ct_Wf0eIbOEQzlchA,2018-01-05,19:15:00,False,51 - 41,4vlfwakz46BxzZkAYRtgR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,51,41,10,92
VGuhw304ByWe1S7xrZXzn,2018-01-09,19:15:00,False,77 - 19,dGyllMOUbhAIUoCAU33wK,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,77,19,58,96
Z0GhGNJNBP7yxqCLlg9la,2018-01-10,19:15:00,True,51 - 41,iooelRAfAaadyxa5zDcwb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/y_8kLcDJN-V1kgVjjJdQT.jpg,Quince Orchard High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,51,41,10,92
bcrtoQJaoa58sHir6WXlQ,2018-01-12,19:15:00,True,61 - 57,f3WqZiiV51OYFx71QnZDt,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,61,57,4,118
seaUHyTECdefMJldOK_53,2018-01-19,19:15:00,False,47 - 26,SyOSsBJnzi6YK2Tm0e0ZV,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/3V_VWIiTxQFoMBvc5hbh8.jpg,Wheaton High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,47,26,21,73
NghkjGroYi2IgLap1bY8m,2018-01-23,19:15:00,True,47 - 43,DnVzgHX9yrvCzjRri6JrN,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qFf54AijTKBsVQma42dCl.jpg,Whitman High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,47,43,4,90
6ICGC-ZGRPHsH1UnlHN9E,2018-01-26,19:15:00,False,72 - 30,vQhuQ92zPewihiWpVt7Mb,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,72,30,42,102
RV8wpxsrMS5_epEXGrQx5,2018-01-31,19:15:00,True,44 - 31,TC4-plwcfI1_bkgQlKpr-,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/6Q31Twb8iGiFfC-K18ZVP.jpg,Einstein High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,44,31,13,75
DCC8F7oXtRhMPDRWPAQg2,2018-02-06,17:30:00,True,67 - 45,JrVy6F3SJHX9YzdzYOV_3,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/iBdWGEC8ooKMREXY_zTLa.jpg,Blair High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,67,45,22,112
hkTvabZ2IcBqi1gALRpub,2018-02-09,17:30:00,True,75 - 28,5lPpe7BigjlT0Vwar4GRm,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,75,28,47,103
UFeB72mYblyUEpD4uFTFU,2018-02-13,19:15:00,False,73 - 35,tSFtayWRHsjRlIg6bMSCo,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/LFg6lZObaPlJbDe25an_O.jpg,Sherwood High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,73,35,38,108
GXXY6NuewnY53HCCItPXl,2018-02-16,17:30:00,True,61 - 55,BYmbj6cjSwoJz_7mexvhq,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,61,55,6,116
5x4mVfEPpp_LnxNno5C8b,2018-02-27,19:00:00,True,49 - 25,cpU4O3yZQB4RuxljyPmuH,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/qFf54AijTKBsVQma42dCl.jpg,Whitman High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,49,25,24,74
x_jhYySDQEkW347Xi7nxu,2018-03-01,16:00:00,True,59 - 45,tv9wT342f73iVMOkxmCZX,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,59,45,14,104
mAtBCCr_pxjLCn2qC1BOl,2018-03-03,15:30:00,False,56 - 49,lofmUSJ7n20fAKhniqiqg,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2017-2018,Bethesda-Chevy Chase High School,xzY_6J9EGO6X_LWXOcXis,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Bethesda-Chevy Chase,56,49,7,105
6Jl2nh-2KaQ0bn35scOaV,2019-01-25,19:15:00,True,50 - 45,AQ-W_-JYkyN2dRtmR4GDR,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2018-2019,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,50,45,5,95
ZMH82qMk4Aql43wH6RT96,2023-02-01,19:15:00,True,46 - 36,kXG0r4_h0VCyWgQFSZlCd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/yHgaB4uaNVkU_1xRbrMiH.jpg,Northwood High School,2022-2023,Wheaton High School,mYmnpfdiX98GwNtFeBBdY,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Wheaton,46,36,10,82
0GnTw7mQmyIBR4s6uU7sU,2013-12-11,19:00:00,True,55 - 33,CiVb3oQXriIv1E8JPP4gQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/IzK2d3obgCd21Xx6CNkCe.jpg,Rockville High School,2013-2014,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,55,33,22,88
G1D-oL3NZFnPxdQVOcGgw,2013-12-16,19:00:00,True,57 - 45,6NP3Zf5eqBWfdbivR_ztQ,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/pYPcJnu0qLnj5RsDSYwrn.jpg,Wootton High School,2013-2014,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,57,45,12,102
ZrLy7Eh64969AlxDtLZA8,2013-12-18,19:00:00,False,61 - 25,3BcIhIYRkYfUdGZ46kfFd,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/vhzZUi-gep6HOC9MbgGTM.jpg,Northwest High School,2013-2014,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,61,25,36,86
Oa572Ptl_2_fCind9n0mS,2013-12-20,17:15:00,False,61 - 50,NxgEIda8aVmtejP0eCFAG,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/4XoW9iLzv-UEnDRBm5yD7.jpg,Churchill High School,2013-2014,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,61,50,11,111
OzCtv57g137dhyET9k9ID,2014-01-04,17:15:00,True,44 - 36,5MLHjg39BIwovYRLtRfm7,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/G0CyBYS0TM010wbA6doXQ.jpg,Walter Johnson High School,2013-2014,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,44,36,8,80
2Nybb7OdKeN_EuN8xWFEZ,2014-01-08,17:15:00,True,51 - 22,7UjFeZQTBvENwGGNLqfCa,https://county-sport-zone-school-images.s3.us-east-2.amazonaws.com/I6IrH66_6AV4VtSc4VVjm.jpg,Richard Montgomery High School,2013-2014,Whitman High School,5t3XUqll2LsCxbMaFsTq-,Basketball Girls Varsity,eQdqCMa_TPcb1dXScC9hb,Whitman,51,22,29,73
